gr,recn,yearStart,yearEnd
TG31I,2,2014,2014
SX78Q,2,2013,2017
SX77Z,1,2017,2017
SX77U,2,2010,2021
TG31N,3,2014,2019
SU96S,1,2021,2021
TF62Z,2,2018,2018
TF49R,2,2013,2017
TF48Z,1,2013,2013
TF48Y,2,2013,2017
TF62U,5,2018,2018
SD21V,1,2012,2012
SD77W,1,2022,2022
