gr,recn,yearStart,yearEnd
SU02F,14,2010,2019
SU01P,57,2010,2019
SS43M,27,2015,2019
SS43N,7,2015,2019
SU02K,15,2010,2019
SU62F,12,2012,2021
SU62K,60,2012,2021
TQ50K,11,2011,2018
SS43L,6,2015,2019
SU01J,3,2010,2019
SK17H,4,2016,2021
SD17R,2,2015,2020
TF48Y,2,2017,2022
SS43R,3,2015,2019
