gr,recn,yearStart,yearEnd
SU62K,2,2012,2012
TL17Z,9,2012,2022
TL28A,4,2012,2022
TL18V,3,2012,2017
SO47G,1,2017,2017
SO47M,2,2021,2021
TL27E,1,2022,2022
