gr,recn,yearStart,yearEnd
SX78Q,2,2010,2013
SX77U,3,2010,2013
SX77Z,2,2013,2017
SD77T,6,2022,2022
SD77M,2,2014,2022
SD86Y,1,2022,2022
SD77N,2,2022,2022
SW61W,5,2013,2017
SU93E,2,2015,2019
SE89T,2,2015,2019
SO77N,2,2020,2020
SO39U,3,2014,2018
SW61R,2,2013,2017
SD77V,1,2022,2022
SU96T,1,2021,2021
NY63X,3,2015,2015
SD77W,2,2022,2022
SO39T,1,2018,2018
