gr,recn,yearStart,yearEnd
SO47M,2,2017,2021
TL27E,10,2012,2022
TL28A,10,2012,2022
TL17Z,24,2012,2022
TQ49C,1,2022,2022
TL18V,12,2012,2022
SO47L,3,2012,2021
SO47G,1,2017,2017
