gr,recn,yearStart,yearEnd
SD77N,5,2010,2022
SO77N,1,2014,2014
TL66P,15,2013,2018
SU40Q,1,2019,2019
SD86Y,7,2013,2022
SU40K,1,2019,2019
SK17G,3,2012,2021
TF49Q,5,2013,2022
TG31N,3,2010,2019
NY25T,1,2021,2021
SS43M,2,2015,2019
SS43N,1,2019,2019
SO47M,4,2017,2021
SD17R,4,2015,2020
SO47G,2,2021,2021
TG31I,3,2010,2019
