gr,recn,yearStart,yearEnd
TL28A,10,2012,2022
SO47L,3,2017,2021
SX77U,1,2017,2017
TQ49J,2,2013,2022
TL17Z,18,2012,2022
SO47G,9,2012,2021
TL18V,19,2012,2022
TL27E,5,2017,2022
SO77N,1,2020,2020
SO47M,13,2012,2021
SK19B,1,2018,2018
TL66P,3,2018,2018
SX77Z,1,2021,2021
SK17G,2,2016,2021
SU98M,1,2021,2021
SD77N,1,2022,2022
