gr,recn,yearStart,yearEnd
SD86Y,4,2013,2022
SD77T,3,2010,2018
SD77N,1,2022,2022
SE73D,2,2013,2020
SD96D,2,2013,2018
TL28H,2,2014,2019
SW61S,1,2017,2017
SE63Z,2,2020,2020
SE64V,2,2020,2020
SE63Y,2,2020,2020
