gr,recn,yearStart,yearEnd
TQ49D,1,2018,2018
SE63Y,15,2013,2020
SE64X,3,2020,2020
SW61S,3,2013,2022
TG41D,4,2013,2018
SE64V,11,2013,2020
SE63Z,3,2020,2020
TG31Y,1,2013,2013
SE74B,1,2020,2020
TL28E,1,2019,2019
SE73D,2,2018,2018
