gr,recn,yearStart,yearEnd
SJ43X,38,2012,2021
SJ43S,38,2012,2021
SD86Y,3,2013,2022
SD38K,23,2015,2018
SD38G,35,2015,2018
SD38L,16,2015,2018
SJ43Y,26,2012,2021
SE89S,8,2015,2019
SD77T,1,2022,2022
SE89T,3,2015,2019
SD77W,1,2014,2014
