gr,recn,yearStart,yearEnd
SX77Z,4,2010,2021
TL18V,7,2012,2022
SU40A,3,2011,2019
SS43N,3,2015,2019
SJ81G,12,2014,2022
TL28I,1,2014,2014
SJ81L,3,2014,2022
SU02F,1,2019,2019
SO77N,1,2020,2020
TL66P,8,2013,2018
SD86Y,4,2013,2018
SO47G,4,2012,2021
SS43M,5,2015,2019
TL17Z,6,2012,2022
SS43L,4,2015,2019
SD77T,4,2010,2022
SK17G,3,2012,2021
TL28A,1,2022,2022
SO47M,1,2021,2021
SU98M,1,2021,2021
