gr,recn,yearStart,yearEnd
SD86Z,1,2022,2022
SD77W,8,2010,2022
SD86Y,2,2013,2022
SD77N,3,2010,2022
SD77V,2,2014,2022
SK17D,1,2021,2021
SK09Q,1,2021,2021
