gr,recn,yearStart,yearEnd
SX7780,4,2010,2021
SX7679,11,2010,2021
SX7779,24,2010,2021
SX7878,6,2010,2017
SW7218,6,2013,2022
SU6421,1,2016,2016
SU4501,7,2011,2019
SU9765,29,2012,2021
SX7879,7,2010,2021
SU4502,6,2011,2019
SU9666,7,2012,2021
SW6913,9,2013,2022
SW7220,4,2017,2022
SW7118,3,2013,2022
SU9864,4,2012,2021
SW6915,2,2017,2022
SW6914,3,2013,2022
SW6814,1,2017,2017
SW7517,2,2013,2022
SW7321,1,2022,2022
SW7318,2,2013,2022
SW6919,1,2017,2017
