gr,recn,yearStart,yearEnd
NY2857,3,2012,2017
SO7577,1,2014,2014
SU9039,1,2011,2011
NY2756,12,2012,2017
SD9066,2,2013,2018
TF4791,1,2013,2013
SS4435,1,2015,2015
TF4692,1,2017,2017
SW6615,1,2013,2013
NY2656,1,2012,2012
SS4534,3,2015,2019
SW7218,2,2017,2022
SS4536,1,2015,2015
TL6469,1,2013,2013
SD7873,1,2014,2014
SW6715,4,2013,2017
SS4535,1,2015,2015
SE6937,1,2013,2013
NY2757,2,2012,2017
SW6714,1,2013,2013
SW6912,1,2013,2013
NY6835,1,2015,2015
