gr,recn,yearStart,yearEnd
TG3316,5,2010,2014
SD2910,4,2016,2021
TQ4095,2,2018,2022
SO4373,3,2017,2021
SD2909,4,2012,2021
SU6420,6,2012,2021
SK1772,1,2021,2021
SD2810,1,2016,2016
SO4474,2,2017,2021
NY2857,1,2021,2021
SO4473,1,2021,2021
NY2757,2,2017,2021
SX7679,1,2021,2021
TQ5401,1,2014,2014
SD8966,1,2018,2018
