gr,recn,yearStart,yearEnd
TG3316,2,2014,2014
SX7780,2,2013,2017
SX7878,1,2017,2017
SX7778,2,2010,2021
TG3416,3,2014,2019
SU9765,1,2021,2021
TF6829,2,2018,2018
TF4692,2,2013,2017
TF4889,1,2013,2013
TF4987,2,2013,2017
TF6728,2,2018,2018
SD2810,1,2012,2012
TF6729,3,2018,2018
SD7973,1,2022,2022
