gr,recn,yearStart,yearEnd
SW6813,9,2013,2022
SW6912,6,2013,2022
SU0418,3,2010,2019
SU0419,7,2010,2019
SU0518,3,2010,2019
SW6713,13,2013,2022
SU6420,11,2012,2021
SW6617,5,2013,2022
SW6615,3,2013,2022
SW6614,4,2013,2022
SK1177,4,2012,2021
SU6421,6,2012,2021
SW6814,3,2013,2022
SW7716,4,2017,2022
SK1373,2,2016,2021
SK1276,2,2016,2021
SW6919,2,2017,2022
SK1773,1,2016,2016
SU0618,1,2019,2019
SK1277,2,2016,2021
