gr,recn,yearStart,yearEnd
SO4574,2,2017,2021
TL2079,10,2012,2022
TL2080,10,2012,2022
TL1979,24,2012,2022
TQ4095,1,2022,2022
TL1980,12,2012,2022
SO4473,3,2012,2021
SO4373,1,2017,2017
