gr,recn,yearStart,yearEnd
SU0518,12,2010,2019
SU0618,1,2019,2019
SU0418,7,2010,2019
SU6421,16,2012,2021
SU6420,24,2012,2021
TQ5401,8,2014,2018
SU0419,5,2010,2019
TQ5501,3,2011,2018
SS4534,1,2015,2015
SU6320,3,2012,2021
