gr,recn,yearStart,yearEnd
SD21,16,2012,2021
TQ49,1,2018,2018
SD17,11,2015,2020
SU40,4,2015,2019
SW61,2,2017,2022
SU96,2,2021,2021
NU14,2,2012,2017
SS43,1,2019,2019
SU98,1,2017,2017
TF49,1,2022,2022
SO39,1,2014,2014
TF48,2,2022,2022
SJ30,1,2014,2014
