gr,recn,yearStart,yearEnd
SU01,50,2010,2019
SK17,27,2012,2021
SU62,71,2012,2021
SW61,11,2013,2022
TQ50,41,2011,2018
SD77,35,2010,2022
SU02,9,2010,2019
SX77,1,2017,2017
TF48,6,2013,2022
SD17,4,2015,2020
SD96,2,2013,2022
TF49,5,2013,2022
SJ81,3,2014,2022
NY11,1,2019,2019
SS43,1,2019,2019
