gr,recn,yearStart,yearEnd
SX77,6,2013,2017
TL28,2,2014,2019
SJ43,8,2012,2021
SK19,5,2018,2018
SU62,5,2021,2021
SK09,8,2014,2018
SS43,1,2019,2019
TF49,3,2017,2022
SU98,1,2017,2017
SD17,5,2020,2020
SU94,1,2015,2015
TF62,1,2018,2018
