gr,recn,yearStart,yearEnd
SO47,3,2012,2021
SO77,1,2014,2014
SD86,11,2013,2022
SD77,2,2010,2010
SK17,7,2012,2021
SD96,8,2013,2022
SJ81,1,2022,2022
