gr,recn,yearStart,yearEnd
NY25,18,2012,2017
SO77,1,2014,2014
SU93,1,2011,2011
SD96,2,2013,2018
TF49,2,2013,2017
SS43,6,2015,2019
SW61,7,2013,2017
SW71,2,2017,2022
TL66,1,2013,2013
SD77,1,2014,2014
SE63,1,2013,2013
NY63,1,2015,2015
