gr,recn,yearStart,yearEnd
TG31,5,2014,2019
SX78,2,2013,2017
SX77,3,2010,2021
SU96,1,2021,2021
TF62,7,2018,2018
TF49,2,2013,2017
TF48,3,2013,2017
SD21,1,2012,2012
SD77,1,2022,2022
