gr,recn,yearStart,yearEnd
TG31,5,2010,2014
SD21,5,2016,2021
TQ49,2,2018,2022
SO47,6,2017,2021
SD20,4,2012,2021
SU62,6,2012,2021
SK17,1,2021,2021
NY25,3,2017,2021
SX77,1,2021,2021
TQ50,1,2014,2014
SD86,1,2018,2018
