gr,recn,yearStart,yearEnd
SD86,4,2013,2022
SD77,4,2010,2022
SE73,2,2013,2020
SD96,2,2013,2018
TL28,2,2014,2019
SW61,1,2017,2017
SE63,4,2020,2020
SE64,2,2020,2020
