gr,recn,yearStart,yearEnd
TG31,4,2014,2019
NU14,5,2017,2017
TQ49,8,2022,2022
TQ39,1,2022,2022
SU96,13,2021,2021
SJ43,3,2021,2021
NY63,1,2015,2015
SO39,2,2018,2018
SD86,3,2018,2018
TQ50,2,2018,2018
SW61,3,2017,2017
TL28,2,2019,2019
TF48,2,2017,2017
SD21,4,2016,2016
NU04,1,2017,2017
TF62,1,2022,2022
SO47,1,2017,2017
NY11,1,2019,2019
