gr,recn,yearStart,yearEnd
SX77,4,2010,2021
TL18,7,2012,2022
SU40,3,2011,2019
SS43,12,2015,2019
SJ81,15,2014,2022
TL28,2,2014,2022
SU02,1,2019,2019
SO77,1,2020,2020
TL66,8,2013,2018
SD86,4,2013,2018
SO47,5,2012,2021
TL17,6,2012,2022
SD77,4,2010,2022
SK17,3,2012,2021
SU98,1,2021,2021
